,obj0,obj1,obj2,con,x0,x1,x2,x3,x4
0,0.07042467929677027,3.955431174415328,6.1854181841782125,0.0,0.11841650516624672,0.07120390487434364,0.0731595323205601,0.11164497415919147,0.18307183592037946
1,0.9618449815412972,1.6651122873174702,10.258577675765125,0.0,0.3229228458329051,0.3822640143836375,0.5369020883144078,0.3740601735642447,0.5322172250167183
2,0.05060228337012322,5.923984939143231,4.177219627597016,0.0,-0.08949099549324113,-0.0682074186119715,-0.1800928436037664,-0.03188090186901871,-0.06701916830855587
3,0.5652865464582925,8.891951133471984,2.2386219594445995,0.0,-0.33407220919925784,-0.30552813611641316,-0.266886561060719,-0.34168744445005284,-0.4151579426804038
4,0.24675317022914856,7.325847111706969,3.1676592287513285,0.0,-0.19481387749047385,-0.33405309545761425,-0.25268146352217047,-0.13531230647243592,-0.12268622779621557
5,0.5158134288182215,2.40149080288196,8.630136054754484,0.0,0.4213853234128422,0.3899998308014917,0.24856660382140622,0.26802052766986695,0.2291890272625236
6,0.450710419359901,2.5328465245925056,8.368574314127297,0.0,0.3325698530403777,0.2445601262930726,0.23546975393128078,0.233781023528454,0.41255119059051265
7,2.317923034988665,0.5650766204636246,14.070769449513705,0.0,0.6639773363208716,0.525251542580889,0.7798574790493528,0.6669822044006039,0.7403546449108029
8,1.602232646167393,1.0828018139300832,12.121663478404702,0.0,0.5355411828985347,0.6237391171629023,0.5778602530326195,0.32470547361167135,0.6978693894129271
9,0.6559197436964707,2.124588943626212,9.18725054376673,0.0,0.26951811691811595,0.26737639088256343,0.44283430856234296,0.451445690594114,0.3344908930779928
10,0.3780010608650433,2.778302525198242,7.977699596531845,0.0,0.2562875443353827,0.3589392295572701,0.17100175919568972,0.15113242799924131,0.36248830674581684
11,1.724871458127788,12.488130218347088,0.9616126979084874,0.0,-0.36325027029329326,-0.5674860126404372,-0.6784531155314453,-0.6589129555808895,-0.6135270260635851
12,0.8460674080746251,1.7890665158025723,9.903068300346678,0.0,0.4420570728906223,0.46354513162047356,0.4087403625583745,0.2743159005841621,0.4398419784823939
13,0.41969784076950123,7.998665300068188,2.840730381470814,0.0,-0.27793633748906593,-0.3708074544832841,-0.1562552556402466,-0.06451691192482834,-0.4199677701119189
14,1.7472628952644773,12.546398751685906,0.9481270388430492,0.0,-0.3778273926870538,-0.6778281319513804,-0.5936166886931463,-0.5507908815815326,-0.699504833297601
15,0.12502785950887624,3.5894537966757407,6.660601922342012,0.0,0.21226140446444558,0.1823079984296519,0.1336061659452844,0.11033695854754175,0.1292745040296442
16,1.3829405277829303,11.564574803104612,1.2013062524612486,0.0,-0.4641554899860673,-0.45580939649308755,-0.4267419425305112,-0.578903749907211,-0.6652065587439637
17,0.0013566755503590104,4.96713324983892,5.0355801012617984,0.0,-0.003790576836775278,0.03203101419762111,-0.016267043517502106,0.0069568320747902535,-0.0018185130624139845
18,0.5068037007984345,8.42993025014798,2.583677151448889,0.0,-0.07779816318355484,-0.228867112695108,-0.3640265937324861,-0.3559588693750563,-0.4349125356885674
19,0.5248402643108709,2.4170813571171403,8.632599171504602,0.0,0.2409353997299338,0.3382144146762756,0.4118220073575741,0.3918429921093321,0.1710646397237497
20,0.21136521408219164,7.030575861720054,3.392154566444329,0.0,-0.23849002071596112,-0.297650143193004,-0.23552768987465597,-0.09024608025517383,-0.04769138978013649
21,0.0954412088128742,5.492993940951748,4.697888476674001,0.0,-0.01206960155243203,0.048929993294721474,0.07750929038944648,-0.2941656755009011,-0.018980372700272086
22,0.06622282943208946,6.058597106356222,4.073848552507956,0.0,-0.14502345697324584,0.009803141928523218,-0.1315790342863603,-0.08755993426648362,-0.14182785486450006
23,1.1157941228652133,1.4933630288334432,10.738225216896984,0.0,0.4521375718450392,0.3697001093502776,0.3442516728796789,0.5564175866058834,0.5887086063350058
24,1.1730254776793618,1.4512068273967558,10.894844127961967,0.0,0.5886229787953516,0.5332149978850431,0.43647685757908705,0.27956141064921347,0.5230330802326077
25,2.3879781060061624,0.5675366021228883,14.208419609889436,0.0,0.6825921226376057,0.6158568257601469,0.8839208794919005,0.5521136377748987,0.6757372862770854
26,1.5579778625402132,1.041649191164317,12.07430653391611,0.0,0.42911920108913176,0.610252955712526,0.5634467894251542,0.4867272856850913,0.6686181037760447
27,1.430787127406326,1.1555828024873265,11.705991452325325,0.0,0.4730273566100912,0.6881713510879954,0.43701128118167687,0.5536485073005145,0.4857436662792217
28,1.1182041383136696,1.473196703954516,10.763211572672823,0.0,0.43086736065020353,0.43448489593452394,0.6194153522730885,0.4867063133518566,0.3510297949699043
29,0.4430650106715065,8.253222674513939,2.632907346829074,0.0,-0.1622035754718429,-0.2547029266236575,-0.23598354342086875,-0.45763950949681925,-0.2945492769080278
30,0.6743549542275814,2.035040709745079,9.313669198710084,0.0,0.29887184054507,0.31320463988678104,0.42321873830877577,0.38199438159785265,0.4023675219027718
31,0.1238400738626131,3.8269382877039626,6.4207418600212645,0.0,0.25464177225956164,0.19606075888320745,0.09395957611669814,-0.004423288746251197,0.10821207456610898
32,0.07478653876415944,4.869641078906669,5.27993199862165,0.0,-0.14211606047954461,0.1693689844342609,-0.08076046114370222,0.018036240961274763,0.1380440261564561
33,0.02994597613481713,5.302995429665209,4.756896522604425,0.0,0.027584142608735984,0.01504949881358797,0.030957393139737277,-0.050624770208028746,-0.1594909911192287
34,0.2653679728552081,3.0361668982838923,7.494569047426523,0.0,0.12586028398889423,0.29673694897816877,0.21542870124603275,0.21087249337414732,0.26570210969841473
35,1.1677855726914403,1.3933245125541354,10.942246632828743,0.0,0.33532190438752896,0.535883819366422,0.5128019428105822,0.5330712139478031,0.47015164955631605
36,0.38175494290716333,7.964850059232535,2.7986598265817926,0.0,-0.33568287455647017,-0.1730133014951024,-0.30273304685980873,-0.1131059428553289,-0.3670123923959751
37,0.284909347679745,3.116294830806787,7.453523864552703,0.0,0.17086591787306052,0.08407676377482559,0.31322733617464255,0.16496895897316663,0.35116828164078373
38,0.33056668171507253,7.780594175710193,2.880539187719952,0.0,-0.2718535859934932,-0.16601367258646405,-0.14187503644389254,-0.30281628250552384,-0.3424551694681863
39,1.9711499358434208,0.7609488025295899,13.181351069157252,0.0,0.4912178626236374,0.775323067263302,0.6038626130394513,0.6476854779377735,0.5870115457927512
40,0.2771972408415748,3.2179215899747193,7.33647289170843,0.0,0.13195285931654888,0.027420714716348715,0.3530474908408204,0.2407944998313496,0.2764222607283602
41,0.194240476398795,6.919379182387107,3.4691017704104823,0.0,-0.16703560194349173,-0.26741499507098554,-0.24126698947839903,-0.19130911204664167,0.004457345545361757
42,0.05242444079253941,5.620911304801814,4.483937576783265,0.0,0.033205415354245205,-0.1195632728153802,-0.16322933252639116,0.052608001363867174,-0.08726424338097821
43,2.0458919576372834,0.6804525493692153,13.411331365905351,0.0,0.5524681684184379,0.6258747803070037,0.6334496031510097,0.7486007750158392,0.6223263772417433
